fecha_emision,fecha_corte,id,producto,fe_inventario,cantidad_mb,fe_proceso,fl_atipico,cantidad_mb_lim,vlmen_fndo_ttal,ANON_CO_OSINERG,ANON_PTA_ABASTECIMIENTO
20250701,20250701,11339,G84,2025-03-04 00:00:00,0,2025-03-11 12:10:02,0,0,0,e90944ccc2,ac27e8b233
20250701,20250701,11340,G84,2025-04-28 00:00:00,0,2025-05-05 12:10:01,0,0,0,2127ae39c1,fdb7133ee2
20250701,20250701,11341,G84,2025-05-09 00:00:00,0,2025-05-16 12:12:11,0,0,0,4cf95d140f,6c0c0fb3aa
20250701,20250701,11342,G84,2025-05-10 00:00:00,0,2025-05-17 12:12:28,0,0,0,aef48fddb6,7cf5cc2019
20250701,20250701,11343,G84,2025-05-12 00:00:00,2.946,2025-05-19 12:10:01,0,2.946,0.009,ae79ee44db,1c8735200b
20250701,20250701,11344,G84,2025-03-04 00:00:00,2.793,2025-03-11 12:10:02,0,2.793,0.009,ae79ee44db,1c8735200b
20250701,20250701,11345,G84,2025-03-02 00:00:00,0,2025-03-09 12:10:02,0,0,0,7af60c0b21,ad3d0cc25f
20250701,20250701,11346,G84,2025-02-28 00:00:00,0,2025-03-07 12:10:02,0,0,0,8709d6cc57,40a28403d5
20250701,20250701,11347,G84,2025-02-22 00:00:00,0,2025-03-01 12:10:01,0,0,0,aef48fddb6,7cf5cc2019
20250701,20250701,11348,G84,2025-03-21 00:00:00,0,2025-03-28 12:10:01,0,0,0,2127ae39c1,fdb7133ee2
20250701,20250701,11349,G84,2025-04-08 00:00:00,0,2025-04-15 12:10:02,0,0,0,4fb94f5f59,2a0054029a
20250701,20250701,11350,G84,2025-03-30 00:00:00,0,2025-04-06 12:10:02,0,0,0,8709d6cc57,40a28403d5
20250701,20250701,11351,G84,2025-04-06 00:00:00,0,2025-04-13 12:10:02,0,0,0,aef48fddb6,7cf5cc2019
20250701,20250701,11352,G84,2025-04-14 00:00:00,0,2025-04-21 12:10:02,0,0,0,e90944ccc2,ac27e8b233
20250701,20250701,11353,G84,2025-04-05 00:00:00,0,2025-04-12 12:10:02,0,0,0,aef48fddb6,7cf5cc2019
20250701,20250701,11354,G84,2025-03-21 00:00:00,0,2025-03-28 12:10:01,0,0,0,9a938afd95,06e27f564f
20250701,20250701,11355,G84,2025-04-07 00:00:00,2.045,2025-04-14 12:10:02,0,2.045,0.009,ae79ee44db,1c8735200b
20250701,20250701,11356,G84,2025-03-25 00:00:00,0,2025-04-01 12:10:02,0,0,0,aef48fddb6,7cf5cc2019
20250701,20250701,11357,G84,2025-03-22 00:00:00,0,2025-03-29 12:10:01,0,0,0,6ef1e6909e,9fc7ed4647
20250701,20250701,11358,G84,2025-03-21 00:00:00,0,2025-03-28 12:10:01,0,0,0,88e7fc29c2,55376407d5
20250701,20250701,11359,G84,2025-05-12 00:00:00,0,2025-05-19 12:10:01,0,0,0,b7c0f5e3b5,693e66b85d
20250701,20250701,11360,G84,2025-03-02 00:00:00,0,2025-03-09 12:10:02,0,0,0,2127ae39c1,fdb7133ee2
20250701,20250701,11361,G84,2025-04-17 00:00:00,0,2025-04-24 12:10:02,0,0,0,6ef1e6909e,9fc7ed4647
20250701,20250701,11362,G84,2025-02-21 00:00:00,0,2025-02-28 12:10:01,0,0,0,b7c0f5e3b5,693e66b85d
20250701,20250701,11363,G84,2025-04-26 00:00:00,0,2025-05-03 12:10:02,0,0,0,6ef1e6909e,9fc7ed4647
20250701,20250701,11364,G84,2025-03-05 00:00:00,12.29155,2025-03-12 12:10:03,0,12.29155,0.65746,ee780c6e7a,b1d1e1802b
20250701,20250701,11365,G84,2025-02-19 00:00:00,0,2025-02-26 12:10:02,0,0,0,6ef1e6909e,9fc7ed4647
20250701,20250701,11366,G84,2025-02-28 00:00:00,0,2025-03-07 12:10:02,0,0,0,2127ae39c1,fdb7133ee2
20250701,20250701,11367,G84,2025-02-19 00:00:00,0,2025-02-26 12:10:02,0,0,0,2127ae39c1,fdb7133ee2
20250701,20250701,11368,G84,2025-03-02 00:00:00,0,2025-03-09 12:10:02,0,0,0,9a938afd95,06e27f564f
20250701,20250701,11369,G84,2025-02-28 00:00:00,0,2025-03-07 12:10:02,0,0,0,9a938afd95,06e27f564f
20250701,20250701,11370,G84,2025-02-19 00:00:00,0,2025-02-26 12:10:02,0,0,0,9a938afd95,06e27f564f
20250701,20250701,11371,G84,2025-05-05 00:00:00,0,2025-05-12 12:10:02,0,0,0,e90944ccc2,ac27e8b233
20250701,20250701,11372,G84,2025-05-03 00:00:00,0,2025-05-10 12:10:02,0,0,0,e90944ccc2,ac27e8b233
20250701,20250701,11373,G84,2025-04-15 00:00:00,0,2025-04-22 12:10:02,0,0,0,4cf95d140f,6c0c0fb3aa
20250701,20250701,11374,G84,2025-04-27 00:00:00,0,2025-05-04 12:10:02,0,0,0,aef48fddb6,7cf5cc2019
20250701,20250701,11375,G84,2025-03-12 00:00:00,0,2025-03-19 12:10:02,0,0,0,9a938afd95,06e27f564f
20250701,20250701,11376,G84,2025-04-19 00:00:00,0,2025-04-26 12:11:39,0,0,0,6ef1e6909e,9fc7ed4647
20250701,20250701,11377,G84,2025-04-21 00:00:00,0,2025-04-28 12:10:02,0,0,0,7af60c0b21,ad3d0cc25f
20250701,20250701,11378,G84,2025-03-12 00:00:00,0,2025-03-19 12:10:02,0,0,0,88e7fc29c2,55376407d5
20250701,20250701,11379,G84,2025-05-06 00:00:00,0,2025-05-13 12:10:07,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,11380,G84,2025-04-19 00:00:00,0,2025-04-26 12:11:39,0,0,0,2127ae39c1,fdb7133ee2
20250701,20250701,11381,G84,2025-04-15 00:00:00,0,2025-04-22 12:10:02,0,0,0,4fb94f5f59,2a0054029a
20250701,20250701,11382,G84,2025-05-06 00:00:00,0,2025-05-13 12:10:07,0,0,0,2127ae39c1,fdb7133ee2
20250701,20250701,11383,G84,2025-05-31 00:00:00,2.984,2025-06-07 12:10:02,0,2.984,0.009,ae79ee44db,1c8735200b
20250701,20250701,11384,G84,2025-06-14 00:00:00,2.59219,2025-06-21 12:10:05,0,2.59219,0.03591,fa3a46cee7,50e0672639
20250701,20250701,11385,G84,2025-05-18 00:00:00,0,2025-05-25 12:10:02,0,0,0,aef48fddb6,7cf5cc2019
20250701,20250701,11386,G84,2025-05-17 00:00:00,0,2025-05-24 12:10:02,0,0,0,9a938afd95,06e27f564f
20250701,20250701,11387,G84,2025-05-21 00:00:00,0,2025-05-28 12:10:02,0,0,0,4cf95d140f,6c0c0fb3aa
20250701,20250701,11388,G84,2025-05-06 00:00:00,0,2025-05-13 12:10:07,0,0,0,9a938afd95,06e27f564f
20250701,20250701,11389,G84,2025-03-19 00:00:00,3.09963,2025-03-26 12:10:03,0,3.09963,0.01581,fa3a46cee7,50e0672639
20250701,20250701,11390,G84,2025-05-30 00:00:00,0,2025-06-06 12:10:02,0,0,0,8709d6cc57,40a28403d5
20250701,20250701,11391,G84,2025-05-06 00:00:00,0,2025-05-13 12:10:07,0,0,0,88e7fc29c2,55376407d5
20250701,20250701,11392,G84,2025-05-27 00:00:00,0,2025-06-03 12:10:28,0,0,0,aef48fddb6,7cf5cc2019
20250701,20250701,11393,G84,2025-05-17 00:00:00,0,2025-05-24 12:10:02,0,0,0,88e7fc29c2,55376407d5
20250701,20250701,11394,G84,2025-06-10 00:00:00,0,2025-06-17 12:10:03,0,0,0,e90944ccc2,ac27e8b233
20250701,20250701,11395,G84,2025-04-15 00:00:00,0,2025-04-22 12:10:02,0,0,0,6ef1e6909e,9fc7ed4647
20250701,20250701,11396,G84,2025-04-13 00:00:00,3.597,2025-04-20 12:10:02,0,3.597,0.009,ae79ee44db,1c8735200b
20250701,20250701,11397,G84,2025-03-23 00:00:00,0,2025-03-30 12:10:01,0,0,0,aef48fddb6,7cf5cc2019
20250701,20250701,11398,G84,2025-03-14 00:00:00,0,2025-03-21 12:10:02,0,0,0,b7c0f5e3b5,693e66b85d
20250701,20250701,11399,G84,2025-03-06 00:00:00,0,2025-03-13 12:10:01,0,0,0,9a938afd95,06e27f564f
20250701,20250701,11400,G84,2025-02-24 00:00:00,0,2025-03-03 12:10:02,0,0,0,4cf95d140f,6c0c0fb3aa
20250701,20250701,11401,G84,2025-03-31 00:00:00,0,2025-04-07 12:10:02,0,0,0,4fb94f5f59,2a0054029a
20250701,20250701,11402,G84,2025-02-27 00:00:00,0,2025-03-06 12:10:02,0,0,0,aef48fddb6,7cf5cc2019
20250701,20250701,11403,G84,2025-03-06 00:00:00,0,2025-03-13 12:10:01,0,0,0,88e7fc29c2,55376407d5
20250701,20250701,11404,G84,2025-03-15 00:00:00,0,2025-03-22 12:10:02,0,0,0,7af60c0b21,ad3d0cc25f
20250701,20250701,11405,G84,2025-04-18 00:00:00,11.4361,2025-04-25 12:10:02,0,11.4361,0.65746,ee780c6e7a,b1d1e1802b
20250701,20250701,11406,G84,2025-02-24 00:00:00,0,2025-03-03 12:10:02,0,0,0,4fb94f5f59,2a0054029a
20250701,20250701,11407,G84,2025-03-27 00:00:00,0,2025-04-03 12:10:02,0,0,0,8709d6cc57,40a28403d5
20250701,20250701,11408,G84,2025-04-22 00:00:00,0,2025-04-29 12:10:02,0,0,0,4cf95d140f,6c0c0fb3aa
20250701,20250701,11409,G84,2025-05-04 00:00:00,0,2025-05-11 12:10:02,0,0,0,8709d6cc57,40a28403d5
20250701,20250701,11410,G84,2025-04-27 00:00:00,0,2025-05-04 12:10:02,0,0,0,2127ae39c1,fdb7133ee2
20250701,20250701,11411,G84,2025-05-02 00:00:00,0,2025-05-09 12:10:02,0,0,0,8709d6cc57,40a28403d5
20250701,20250701,11412,G84,2025-04-25 00:00:00,0,2025-05-02 12:10:02,0,0,0,7af60c0b21,ad3d0cc25f
20250701,20250701,11413,G84,2025-04-24 00:00:00,0,2025-05-01 12:10:02,0,0,0,8709d6cc57,40a28403d5
20250701,20250701,11414,G84,2025-04-23 00:00:00,0,2025-04-30 12:10:02,0,0,0,6ef1e6909e,9fc7ed4647
20250701,20250701,11415,G84,2025-04-22 00:00:00,0,2025-04-29 12:10:02,0,0,0,4fb94f5f59,2a0054029a
20250701,20250701,11416,G84,2025-04-29 00:00:00,0,2025-05-06 12:10:02,0,0,0,e90944ccc2,ac27e8b233
20250701,20250701,11417,G84,2025-04-30 00:00:00,0,2025-05-07 12:10:01,0,0,0,aef48fddb6,7cf5cc2019
20250701,20250701,11418,G84,2025-05-03 00:00:00,3.418,2025-05-10 12:10:02,0,3.418,0.009,ae79ee44db,1c8735200b
20250701,20250701,11419,G84,2025-02-28 00:00:00,0,2025-03-07 12:10:02,0,0,0,6ef1e6909e,9fc7ed4647
20250701,20250701,11420,G84,2025-05-01 00:00:00,0,2025-05-08 12:10:31,0,0,0,8709d6cc57,40a28403d5
20250701,20250701,11421,G84,2025-05-10 00:00:00,0,2025-05-17 12:12:28,0,0,0,88e7fc29c2,55376407d5
20250701,20250701,11422,G84,2025-04-21 00:00:00,0,2025-04-28 12:10:02,0,0,0,8709d6cc57,40a28403d5
20250701,20250701,11423,G84,2025-04-20 00:00:00,0,2025-04-27 12:10:02,0,0,0,6ef1e6909e,9fc7ed4647
20250701,20250701,11424,G84,2025-04-19 00:00:00,0,2025-04-26 12:11:39,0,0,0,9a938afd95,06e27f564f
20250701,20250701,11425,G84,2025-05-05 00:00:00,1.45,2025-05-12 12:10:02,0,1.45,0.009,ae79ee44db,1c8735200b
20250701,20250701,11426,G84,2025-04-15 00:00:00,0,2025-04-22 12:10:02,0,0,0,b7c0f5e3b5,693e66b85d
20250701,20250701,11427,G84,2025-04-19 00:00:00,0,2025-04-26 12:11:39,0,0,0,88e7fc29c2,55376407d5
20250701,20250701,11428,G84,2025-05-04 00:00:00,0,2025-05-11 12:10:02,0,0,0,e90944ccc2,ac27e8b233
20250701,20250701,11429,G84,2025-04-20 00:00:00,0,2025-04-27 12:10:02,0,0,0,2127ae39c1,fdb7133ee2
20250701,20250701,11430,G84,2025-05-03 00:00:00,0,2025-05-10 12:10:02,0,0,0,b7c0f5e3b5,693e66b85d
20250701,20250701,11431,G84,2025-03-19 00:00:00,7.75547,2025-03-26 12:10:03,0,7.75547,0.65746,ee780c6e7a,b1d1e1802b
20250701,20250701,11432,G84,2025-05-18 00:00:00,0,2025-05-25 12:10:02,0,0,0,4cf95d140f,6c0c0fb3aa
20250701,20250701,11433,PI6,2025-02-11 00:00:00,101.222,2025-02-18 12:10:02,0,101.222,8.309,aef48fddb6,7cf5cc2019
20250701,20250701,11434,PI6,2025-02-12 00:00:00,101.197,2025-02-19 12:10:02,0,101.197,8.309,aef48fddb6,7cf5cc2019
20250701,20250701,11435,PI6,2025-03-23 00:00:00,0,2025-03-30 12:10:01,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,11436,PI6,2025-03-19 00:00:00,0,2025-03-26 12:10:03,0,0,0,88e7fc29c2,55376407d5
20250701,20250701,11437,PI6,2025-04-03 00:00:00,0,2025-04-10 12:10:01,0,0,0,7af60c0b21,ad3d0cc25f
20250701,20250701,11438,PI6,2025-04-18 00:00:00,0,2025-04-25 12:10:02,0,0,0,fa3a46cee7,50e0672639
20250701,20250701,11439,PI6,2025-03-06 00:00:00,0,2025-03-13 12:10:01,0,0,0.293,ae79ee44db,1c8735200b
20250701,20250701,11440,PI6,2025-03-24 00:00:00,0,2025-03-31 12:10:02,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,11441,PI6,2025-03-01 00:00:00,75.302,2025-03-08 12:10:02,0,75.302,8.309,aef48fddb6,7cf5cc2019
20250701,20250701,11442,PI6,2025-04-22 00:00:00,6.85006,2025-04-29 12:10:02,0,6.85006,0.5861,ee780c6e7a,b1d1e1802b
20250701,20250701,11443,PI6,2025-01-25 00:00:00,24.515,2025-02-01 12:10:10,0,24.515,0.333,4fb94f5f59,2a0054029a
20250701,20250701,11444,PI6,2025-01-27 00:00:00,0,2025-02-03 12:10:02,0,0,0,4cf95d140f,6c0c0fb3aa
20250701,20250701,11445,PI6,2025-01-03 00:00:00,0,2025-01-10 12:10:02,0,0,0,7af60c0b21,ad3d0cc25f
20250701,20250701,11446,PI6,2025-01-20 00:00:00,0,2025-01-27 12:10:02,0,0,0,fa3a46cee7,50e0672639
20250701,20250701,11447,PI6,2025-01-16 00:00:00,0,2025-01-23 12:10:02,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,11448,PI6,2025-01-18 00:00:00,6.54243,2025-01-25 12:10:02,0,6.54243,0.5861,ee780c6e7a,b1d1e1802b
20250701,20250701,11449,PI6,2025-01-11 00:00:00,0,2025-01-18 12:10:02,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,11450,PI6,2025-01-02 00:00:00,85.667,2025-01-09 12:10:02,0,85.667,8.73,aef48fddb6,7cf5cc2019
20250701,20250701,11451,PI6,2025-01-28 00:00:00,0,2025-02-04 12:10:02,0,0,0,fa3a46cee7,50e0672639
20250701,20250701,11452,PI6,2025-01-11 00:00:00,0,2025-01-18 12:10:02,0,0,0,88e7fc29c2,55376407d5
20250701,20250701,11453,PI6,2025-01-10 00:00:00,0,2025-01-17 12:10:02,0,0,0,4cf95d140f,6c0c0fb3aa
20250701,20250701,11454,PI6,2025-01-04 00:00:00,0,2025-01-11 12:10:02,0,0,0.293,ae79ee44db,1c8735200b
20250701,20250701,11455,PI6,2025-01-20 00:00:00,0,2025-01-27 12:10:02,0,0,0,4cf95d140f,6c0c0fb3aa
20250701,20250701,11456,PI6,2025-02-05 00:00:00,0,2025-02-12 12:10:01,0,0,0,fa3a46cee7,50e0672639
20250701,20250701,11457,PI6,2025-01-28 00:00:00,90.435,2025-02-04 12:10:02,0,90.435,8.309,aef48fddb6,7cf5cc2019
20250701,20250701,11458,PI6,2025-02-02 00:00:00,93.529,2025-02-09 12:10:02,0,93.529,8.309,aef48fddb6,7cf5cc2019
20250701,20250701,11459,PI6,2025-01-27 00:00:00,24.543,2025-02-03 12:10:02,0,24.543,0.333,4fb94f5f59,2a0054029a
20250701,20250701,11460,PI6,2025-04-23 00:00:00,0,2025-04-30 12:10:02,0,0,0,7af60c0b21,ad3d0cc25f
20250701,20250701,11461,PI6,2025-03-12 00:00:00,6.85476,2025-03-19 12:10:02,0,6.85476,0.5861,ee780c6e7a,b1d1e1802b
20250701,20250701,11462,PI6,2025-03-28 00:00:00,0,2025-04-04 12:10:02,0,0,0,4cf95d140f,6c0c0fb3aa
20250701,20250701,11463,PI6,2025-02-25 00:00:00,0,2025-03-04 12:10:02,0,0,0,88e7fc29c2,55376407d5
20250701,20250701,11464,PI6,2025-04-20 00:00:00,0,2025-04-27 12:10:02,0,0,0.293,ae79ee44db,1c8735200b
20250701,20250701,11465,PI6,2025-03-12 00:00:00,0.596,2025-03-19 12:10:02,1,0.596,0,3dcd3239e2,83ae64708f
20250701,20250701,11466,PI6,2025-04-19 00:00:00,0,2025-04-26 12:11:39,0,0,0,7af60c0b21,ad3d0cc25f
20250701,20250701,11467,PI6,2025-03-28 00:00:00,23.91,2025-04-04 12:10:02,0,23.91,0.057,4fb94f5f59,2a0054029a
20250701,20250701,11468,PI6,2025-05-31 00:00:00,15.12066,2025-06-07 12:10:02,0,15.12066,0.5861,ee780c6e7a,b1d1e1802b
20250701,20250701,11469,PI6,2025-06-10 00:00:00,0,2025-06-17 12:10:03,0,0,0,fa3a46cee7,50e0672639
20250701,20250701,11470,PI6,2025-05-30 00:00:00,2.653,2025-06-06 12:10:02,1,2.653,0.008,3dcd3239e2,83ae64708f
20250701,20250701,11471,PI6,2025-05-18 00:00:00,0,2025-05-25 12:10:02,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,11472,PI6,2025-05-14 00:00:00,7.314,2025-05-21 12:10:02,0,7.314,0.415,4fb94f5f59,2a0054029a
20250701,20250701,11473,PI6,2025-05-21 00:00:00,0,2025-05-28 12:10:02,0,0,0.293,ae79ee44db,1c8735200b
20250701,20250701,11474,PI6,2025-05-06 00:00:00,0,2025-05-13 12:10:07,0,0,0.293,ae79ee44db,1c8735200b
20250701,20250701,11475,PI6,2025-03-14 00:00:00,0,2025-03-21 12:10:02,0,0,0.293,ae79ee44db,1c8735200b
20250701,20250701,11476,PI6,2025-04-13 00:00:00,0,2025-04-20 12:10:02,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,11477,PI6,2025-03-01 00:00:00,0,2025-03-08 12:10:02,0,0,0,4cf95d140f,6c0c0fb3aa
20250701,20250701,11478,PI6,2025-03-27 00:00:00,0,2025-04-03 12:10:02,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,11479,PI6,2025-03-14 00:00:00,0,2025-03-21 12:10:02,0,0,0,7af60c0b21,ad3d0cc25f
20250701,20250701,11480,PI6,2025-03-01 00:00:00,24.158,2025-03-08 12:10:02,0,24.158,0.057,4fb94f5f59,2a0054029a
20250701,20250701,11481,PI6,2025-03-06 00:00:00,75.258,2025-03-13 12:10:01,0,75.258,8.309,aef48fddb6,7cf5cc2019
20250701,20250701,11482,PI6,2025-04-27 00:00:00,0,2025-05-04 12:10:02,0,0,0,4cf95d140f,6c0c0fb3aa
20250701,20250701,11483,PI6,2025-04-18 00:00:00,81.283,2025-04-25 12:10:02,0,81.283,9.089,aef48fddb6,7cf5cc2019
20250701,20250701,11484,PI6,2025-04-24 00:00:00,0,2025-05-01 12:10:02,0,0,0,fa3a46cee7,50e0672639
20250701,20250701,11485,PI6,2025-04-22 00:00:00,0,2025-04-29 12:10:02,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,11486,PI6,2025-05-03 00:00:00,7.57422,2025-05-10 12:10:02,0,7.57422,0.5861,ee780c6e7a,b1d1e1802b
20250701,20250701,11487,PI6,2025-04-15 00:00:00,0,2025-04-22 12:10:02,0,0,0,fa3a46cee7,50e0672639
20250701,20250701,11488,PI6,2025-04-12 00:00:00,0,2025-04-19 12:10:02,0,0,0,88e7fc29c2,55376407d5
20250701,20250701,11489,PI6,2025-04-20 00:00:00,0,2025-04-27 12:10:02,0,0,0,7af60c0b21,ad3d0cc25f
20250701,20250701,11490,PI6,2025-04-30 00:00:00,0,2025-05-07 12:10:01,0,0,0,88e7fc29c2,55376407d5
20250701,20250701,11491,PI6,2025-04-15 00:00:00,6.85006,2025-04-22 12:10:02,0,6.85006,0.5861,ee780c6e7a,b1d1e1802b
20250701,20250701,11492,PI6,2025-03-12 00:00:00,0,2025-03-19 12:10:02,0,0,0.293,ae79ee44db,1c8735200b
20250701,20250701,11493,PI6,2025-05-08 00:00:00,0,2025-05-15 12:10:02,0,0,0,88e7fc29c2,55376407d5
20250701,20250701,11494,PI6,2025-05-17 00:00:00,0,2025-05-24 12:10:02,0,0,0,4cf95d140f,6c0c0fb3aa
20250701,20250701,11495,PI6,2025-05-06 00:00:00,0,2025-05-13 12:10:07,0,0,0,7af60c0b21,ad3d0cc25f
20250701,20250701,11496,PI6,2025-05-15 00:00:00,0,2025-05-22 12:10:02,0,0,0,88e7fc29c2,55376407d5
20250701,20250701,11497,PI6,2025-06-10 00:00:00,19.29579,2025-06-17 12:10:03,1,19.29579,0.5861,ee780c6e7a,b1d1e1802b
20250701,20250701,11498,PI6,2025-05-21 00:00:00,0,2025-05-28 12:10:02,0,0,0,7af60c0b21,ad3d0cc25f
20250701,20250701,11499,PI6,2025-03-15 00:00:00,0,2025-03-22 12:10:02,0,0,0,fa3a46cee7,50e0672639
20250701,20250701,11500,PI6,2025-03-23 00:00:00,0,2025-03-30 12:10:01,0,0,0.293,ae79ee44db,1c8735200b
20250701,20250701,11501,PI6,2025-03-10 00:00:00,0,2025-03-17 12:10:02,0,0,0,88e7fc29c2,55376407d5
20250701,20250701,11502,PI6,2025-03-06 00:00:00,0,2025-03-13 12:10:01,0,0,0,4cf95d140f,6c0c0fb3aa
20250701,20250701,11503,PI6,2025-02-24 00:00:00,0,2025-03-03 12:10:02,0,0,0,fa3a46cee7,50e0672639
20250701,20250701,11504,PI6,2025-02-27 00:00:00,0,2025-03-06 12:10:02,0,0,0,fa3a46cee7,50e0672639
20250701,20250701,11505,PI6,2025-03-31 00:00:00,84.472,2025-04-07 12:10:02,0,84.472,8.309,aef48fddb6,7cf5cc2019
20250701,20250701,11506,PI6,2025-02-20 00:00:00,0,2025-02-27 12:10:02,0,0,0,88e7fc29c2,55376407d5
20250701,20250701,11507,PI6,2025-04-13 00:00:00,0,2025-04-20 12:10:02,0,0,0,88e7fc29c2,55376407d5
20250701,20250701,11508,PI6,2025-04-18 00:00:00,0,2025-04-25 12:10:02,0,0,0,4cf95d140f,6c0c0fb3aa
20250701,20250701,11509,PI6,2025-04-30 00:00:00,0,2025-05-07 12:10:01,0,0,0.293,ae79ee44db,1c8735200b
20250701,20250701,11510,PI6,2025-04-25 00:00:00,0,2025-05-02 12:10:02,0,0,0,fa3a46cee7,50e0672639
20250701,20250701,11511,PI6,2025-04-24 00:00:00,6.85006,2025-05-01 12:10:02,0,6.85006,0.5861,ee780c6e7a,b1d1e1802b
20250701,20250701,11512,PI6,2025-04-27 00:00:00,35.157,2025-05-04 12:10:02,0,35.157,0.26,4fb94f5f59,2a0054029a
20250701,20250701,11513,PI6,2025-04-18 00:00:00,17.663,2025-04-25 12:10:02,0,17.663,0.26,4fb94f5f59,2a0054029a
20250701,20250701,11514,PI6,2025-04-21 00:00:00,0,2025-04-28 12:10:02,0,0,0,fa3a46cee7,50e0672639
20250701,20250701,11515,PI6,2025-03-12 00:00:00,0,2025-03-19 12:10:02,0,0,0,7af60c0b21,ad3d0cc25f
20250701,20250701,11516,PI6,2025-04-15 00:00:00,0,2025-04-22 12:10:02,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,11517,PI6,2025-04-21 00:00:00,6.264,2025-04-28 12:10:02,0,6.264,0.5861,ee780c6e7a,b1d1e1802b
20250701,20250701,11518,PI6,2025-04-19 00:00:00,79.717,2025-04-26 12:11:39,0,79.717,9.089,aef48fddb6,7cf5cc2019
20250701,20250701,11519,PI6,2025-04-27 00:00:00,0,2025-05-04 12:10:02,0,0,0.293,ae79ee44db,1c8735200b
20250701,20250701,11520,PI6,2025-05-17 00:00:00,6.319,2025-05-24 12:10:02,0,6.319,0.415,4fb94f5f59,2a0054029a
20250701,20250701,11521,PI6,2025-05-27 00:00:00,0,2025-06-03 12:10:28,0,0,0.293,ae79ee44db,1c8735200b
20250701,20250701,11522,PI6,2025-05-31 00:00:00,0,2025-06-07 12:10:02,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,11523,PI6,2025-05-06 00:00:00,101.077,2025-05-13 12:10:07,0,101.077,9.089,aef48fddb6,7cf5cc2019
20250701,20250701,11524,PI6,2025-05-18 00:00:00,0,2025-05-25 12:10:02,0,0,0.293,ae79ee44db,1c8735200b
20250701,20250701,11525,PI6,2025-05-06 00:00:00,0,2025-05-13 12:10:07,0,0,0,4cf95d140f,6c0c0fb3aa
20250701,20250701,11526,PI6,2025-03-15 00:00:00,6.85476,2025-03-22 12:10:02,0,6.85476,0.5861,ee780c6e7a,b1d1e1802b
20250701,20250701,11527,PI6,2025-02-24 00:00:00,11.62494,2025-03-03 12:10:02,0,11.62494,0.5861,ee780c6e7a,b1d1e1802b
20250701,20250701,11528,PI6,2025-02-27 00:00:00,11.62494,2025-03-06 12:10:02,0,11.62494,0.5861,ee780c6e7a,b1d1e1802b
20250701,20250701,11529,PI6,2025-03-06 00:00:00,24.12,2025-03-13 12:10:01,0,24.12,0.057,4fb94f5f59,2a0054029a
20250701,20250701,11530,PI6,2025-02-24 00:00:00,0,2025-03-03 12:10:02,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,11531,PI6,2025-03-24 00:00:00,0,2025-03-31 12:10:02,0,0,0.293,ae79ee44db,1c8735200b
20250701,20250701,11532,PI6,2025-03-14 00:00:00,75.132,2025-03-21 12:10:02,0,75.132,8.309,aef48fddb6,7cf5cc2019
20250701,20250701,11533,PI6,2025-02-27 00:00:00,1.012,2025-03-06 12:10:02,1,1.012,0,3dcd3239e2,83ae64708f
20250701,20250701,11534,PI6,2025-03-23 00:00:00,0,2025-03-30 12:10:01,0,0,0,7af60c0b21,ad3d0cc25f
20250701,20250701,11535,PI6,2025-04-29 00:00:00,0,2025-05-06 12:10:02,0,0,0,fa3a46cee7,50e0672639
20250701,20250701,11536,PI6,2025-04-23 00:00:00,77.365,2025-04-30 12:10:02,0,77.365,9.089,aef48fddb6,7cf5cc2019
20250701,20250701,11537,PI6,2025-04-25 00:00:00,6.82529,2025-05-02 12:10:02,0,6.82529,0.5861,ee780c6e7a,b1d1e1802b
20250701,20250701,11538,PI6,2025-04-22 00:00:00,0,2025-04-29 12:10:02,0,0,0.293,ae79ee44db,1c8735200b
20250701,20250701,11539,PI6,2025-04-21 00:00:00,0,2025-04-28 12:10:02,0,0,0,88e7fc29c2,55376407d5
20250701,20250701,11540,PI6,2025-04-24 00:00:00,0,2025-05-01 12:10:02,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,11541,PI6,2025-05-02 00:00:00,0,2025-05-09 12:10:02,0,0,0.293,ae79ee44db,1c8735200b
20250701,20250701,11542,PI6,2025-05-03 00:00:00,0,2025-05-10 12:10:02,0,0,0,7af60c0b21,ad3d0cc25f
20250701,20250701,11543,PI6,2025-05-04 00:00:00,7.57422,2025-05-11 12:10:02,0,7.57422,0.5861,ee780c6e7a,b1d1e1802b
20250701,20250701,11544,PI6,2025-04-15 00:00:00,0,2025-04-22 12:10:02,0,0,0.293,ae79ee44db,1c8735200b
20250701,20250701,11545,PI6,2025-03-12 00:00:00,75.176,2025-03-19 12:10:02,0,75.176,8.309,aef48fddb6,7cf5cc2019
